player_id,name,tournament_slug,id_source,event_result_found
c2ae75e9-a8ea-43e9-89b0-df5d44f5fa61,Ayaan Mishra,ipt-kochi-city-open-2-0,api_member_ids,True
a0b09769-2ade-400c-ad97-c3f1d6ada866,George Pottamkulam,ipt-kochi-city-open-2-0,api_member_ids,True
74a7e384-3f53-44ee-80d0-059e3fa60e1c,Arjun Raju,ipt-kochi-city-open-2-0,api_member_ids,True
3ebc54e6-ec4a-42bc-bfcb-67c21e71616a,Bijon Kanabar,ipt-kochi-city-open-2-0,api_member_ids,True
eae761c0-dc5e-44fc-acf1-5229a40242dd,Gopal Mohan,ipt-kochi-city-open-2-0,api_member_ids,True
5e22ce04-3d81-4d0a-ae6b-7fba4bcea448,John Paul,ipt-kochi-city-open-2-0,api_member_ids,True
68516614-5b90-40ce-b11e-09ad9353da5a,Mithun Prabhu,ipt-kochi-city-open-2-0,api_member_ids,True
8bc488d5-c371-499a-b700-0d7a3b96367c,Sanal K M,ipt-kochi-city-open-2-0,api_member_ids,True
de44689c-c743-460c-a4f5-a04b2819a84b,Sonu Vaidyan,ipt-kochi-city-open-2-0,api_member_ids,True
ae03412d-d2a1-4b89-a934-a895d52f8a9d,Raaghav Sharma Bagga,ipt-kochi-city-open-2-0,api_member_ids,True
fed73115-d438-4ece-b3bc-833a35c0af2e,Mohamed Anzar,ipt-kochi-city-open-2-0,api_member_ids,True
9db40aca-2be2-4bdd-b807-02ad8bb8bf77,Aditya Jagtap,ipt-kochi-city-open-2-0,api_member_ids,True
a57ef4ab-a62e-4b71-a4d2-0f267dea2626,Samar Malhotra,ipt-kochi-city-open-2-0,api_member_ids,True
2d665cd5-8589-4301-81c6-25e0ba95fe1a,Naesar Jewoor,ipt-kochi-city-open-2-0,api_member_ids,True
6b49f7ef-e989-4036-816e-f0267d3c3ef0,Saish Shelar,ipt-kochi-city-open-2-0,api_member_ids,True
783fd411-3a52-446e-90cc-2fcef2baaa51,Varshil Trambadiya,ipt-kochi-city-open-2-0,api_member_ids,True
13d6188c-cd2e-4152-a5c2-0b82573143b9,Advait Bahl,ipt-kochi-city-open-2-0,api_member_ids,True
d53736bd-2d26-4977-9d4f-edb8ddc49ffb,Swaraj Deshmukh,ipt-kochi-city-open-2-0,api_member_ids,True
cdd858a3-1533-4a7b-bf8b-1b94f0f3b868,Adit Patel,ipt-kochi-city-open-2-0,api_member_ids,True
b4c1f987-ed1c-41b2-bed1-839e3b47d5ff,Syed Imran Yusoof,ipt-kochi-city-open-2-0,api_member_ids,True
fa06f6d6-52b5-4d4f-a829-ff09c88c33d2,Arun Chery Jacob,ipt-kochi-city-open-2-0,api_member_ids,True
fa1fe9c8-1531-42da-8355-e7a0052ab3a2,Rajiv Dutt,ipt-kochi-city-open-2-0,api_member_ids,True
f7839dcf-c6f8-47ef-ab89-7261268a37a2,Sandeep Louis,ipt-kochi-city-open-2-0,api_member_ids,True
4ea58301-befa-4fac-8bca-101214a186c8,Niti Mehta,ipt-kochi-city-open-2-0,api_member_ids,True
ada1590f-1a1e-4731-8de2-57450fdc001d,Devi Nayar,ipt-kochi-city-open-2-0,api_member_ids,True
0d1e6d6a-d91e-406e-9088-b28c062da1fc,Raksha Bhaskar,ipt-kochi-city-open-2-0,api_member_ids,True
209435a7-517e-45e7-808c-3040c999398d,Neeti Nayak,ipt-kochi-city-open-2-0,api_member_ids,True
2063b58b-76ed-4ada-9d3d-31709f9a26db,Sareeka John,ipt-kochi-city-open-2-0,api_member_ids,True
b50974c2-24ef-4080-bd3d-e76b22b7e05e,Rebecca Puthumana,ipt-kochi-city-open-2-0,api_member_ids,True
7b2f6fd9-392c-477e-8c2e-ee3878c1f0e8,Rahil Patel,mumbai-city-open-5-01,api_member_ids,True
26ba9e18-b56b-4e13-b403-bd9cce25671d,Sahil Sharma,mumbai-city-open-5-01,api_member_ids,True
56d2d7ff-1ad3-488b-9496-772430716c16,Bhavik Talreja,mumbai-city-open-5-01,api_member_ids,True
c83a9f33-0d4f-4f6d-b21f-1cfc425dfe69,Aahan Jhaveri,mumbai-city-open-5-01,api_member_ids,True
f98b87d6-af21-4087-a820-178b4220e325,Prem Mirchandani,mumbai-city-open-5-01,api_member_ids,True
27f580ae-22a7-4519-a7e9-f48e69c6eed0,Arjun Batra,mumbai-city-open-5-01,api_member_ids,True
94c4c35e-7619-4848-99bc-6a986912e931,Abhishek Yadev,mumbai-city-open-5-01,api_member_ids,True
57930f5b-8782-4de1-b779-d757f0540e52,Shaan Javeri,mumbai-city-open-5-01,api_member_ids,True
8c72bdc2-6eff-4537-ba3a-ad4eaadd542d,Shaan Shah,mumbai-city-open-5-01,api_member_ids,True
e3869e84-3ac2-4379-98af-296be1b0d317,Ronak Daftary,mumbai-city-open-5-01,api_member_ids,True
16b8462e-31e2-4614-9a5f-57ee20aefb03,Burhan Contractor,mumbai-city-open-5-01,api_member_ids,True
25302fe3-7403-440f-bd2a-3d5be3a3f0a1,Chirag Gaikwad,mumbai-city-open-5-01,api_member_ids,True
f455fd74-d0ee-4f00-b838-363eff4730e6,Siddhant Gupta,mumbai-city-open-5-01,api_member_ids,True
ce749702-5f83-4cd5-b821-45aeaf7f9848,Neville Wadia,mumbai-city-open-5-01,api_member_ids,True
6cdc4da7-096f-4c21-a48e-4183e606d2ef,Samkit Shah,mumbai-city-open-5-01,api_member_ids,True
c15288d2-2aa6-4007-b2f0-9871ff97b432,Jimit Sanghani,mumbai-city-open-5-01,api_member_ids,True
c510921b-3d7b-42b1-8671-86a367a752e3,Junaid Sopariwala,mumbai-city-open-5-01,api_member_ids,True
7a806e55-76b1-406f-b870-2ed511dccdc9,Nandish Shah,mumbai-city-open-5-01,api_member_ids,True
6bfd1277-761c-46c8-9e40-cbce3df40c13,Arnav Tanna,mumbai-city-open-5-01,api_member_ids,True
716df803-2711-44e0-99a3-c5d59dfde298,Habib Latif,mumbai-city-open-5-01,api_member_ids,True
a74d7503-db0f-4bca-a110-dd6096dd51a3,Ankit Bhalwankar,mumbai-city-open-5-01,api_member_ids,True
5fb018f5-d23c-474c-9d85-c7acd4b03f0f,Anshul Gosavi,mumbai-city-open-5-01,api_member_ids,True
f20c5650-e73d-4731-a1b5-5b89be6d623d,Karan Tandon,mumbai-city-open-5-01,api_member_ids,True
b45f586c-585b-494e-a806-5f9abfe242fb,Siddharth Sanghai,mumbai-city-open-5-01,api_member_ids,True
523ad7a9-7183-4c35-ab10-58045485d4bb,Pratik Bhatia,mumbai-city-open-5-01,api_member_ids,True
ad7a226c-306a-42ae-ad22-7cdd8beb4077,Ahmed Merchant,mumbai-city-open-5-01,api_member_ids,True
2bde84bf-0871-496d-836c-05d90139b08d,Rohan Dhoot,mumbai-city-open-5-01,api_member_ids,True
